car_park_id,address,x_coordinate,y_coordinate,parking_system_type,short_term_parking,whole_day_parking,0700to1900_parking,0700to2230_parking,free_parking,night_parking,car_park_basement,0700to1700_motorcars_rate,1700to0700_motorcars_rate,0700to2230_motorcycle_per_lot,22300to0700_motorcycle_per_lot
Q92,BLK 82 STRATHMORE AVENUE,25236.2422,30797.7383,COUPON PARKING,NO,NO,NO,NO,NO,NO,NO,0.6,0.6,0.65,0.65
Q93,BLK 83 STRATHMORE AVENUE,25189.3828,30813.4336,COUPON PARKING,NO,NO,NO,NO,NO,NO,NO,0.6,0.6,0.65,0.65
Q94,BLK 102 COMMONWEALTH CRESCENT,24354.3978,32217.4868,ELECTRONIC PARKING,YES,NO,YES,NO,NO,NO,NO,0.6,0.6,0.65,0.65
Q95,BLK 98 COMMONWEALTH CRESCENT,24433.0873,32115.9271,COUPON PARKING,YES,NO,YES,NO,NO,NO,NO,0.6,0.6,0.65,0.65
Q96,BLK 181-184 STIRLING ROAD,24782.1998,30858.4456,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
Q97,BLK 64 COMMONWEALTH DRIVE,24000.9896,31284.4381,COUPON PARKING,YES,NO,YES,NO,NO,NO,NO,0.6,0.6,0.65,0.65
Q98,BLK 55 COMMONWEALTH DRIVE,23989.771,31078.5446,COUPON PARKING,YES,NO,YES,NO,NO,NO,NO,0.6,0.6,0.65,0.65
Q99,BLK 89 COMMONWEALTH DRIVE,24191.1767,31958.4905,COUPON PARKING,YES,NO,YES,NO,NO,NO,NO,0.6,0.6,0.65,0.65
RCM,BLK 638 VEERASAMY ROAD,30452.1642,32170.1999,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
RC1,BLK 101/102 JALAN RAJAH,30029.3828,34529.4805,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
RC2,BLK 103/104 JALAN RAJAH,30198.2024,34434.491,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
RC3,BLK 105/108 JALAN RAJAH,30364.4121,34500.5937,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
RHM,BLK 88A REDHILL CLOSE,26359.4531,29876.1692,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
RHM2,BLK 70A REDHILL CLOSE,26173.5652,29936.3581,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
RHM3,BLK 73 REDHILL ROAD,26214.2901,30036.7081,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
RHM4,BLK 74 REDHILL ROAD,26052.2467,30044.7806,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
RHS,BLK 75A/B REDHILL ROAD,26029.8967,30077.9357,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
SAM,BLK 60A STRATHMORE AVENUE,25613.7877,30550.6392,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
SAM2,BLK 61 STRATHMORE AVENUE,25513.9562,30707.2765,ELECTRONIC PARKING,YES,YES,NO,NO,NO,YES,NO,0.6,0.6,0.65,0.65
SB1,BLK 306B CANBERRA ROAD,26746.7947,47569.9618,COUPON PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
SB10,BLK 481A SEMBAWANG DRIVE,26005.1646,48235.1526,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
SB11,BLK 476A SEMBAWANG DRIVE,26146.3836,48155.5365,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
SB12,BLK 424A CANBERRA ROAD,26413.575,48309.133,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
SB13,BLK 404A ADMIRALTY LINK,26120.0717,48440.4225,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
SB14,BLK 406A SEMBAWANG DRIVE,26232.1094,48224.2405,ELECTRONIC PARKING,YES,YES,NO,NO,SUN & PH FR 7AM-10.30PM,YES,NO,0.6,0.6,0.65,0.65
